POET,BULL_ZONE,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,HOLD_WITH_RISK_CONTROL,BULLISH,MEDIUM,EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"POET: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure supportive; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=108.6655%, slope=RISING. Extended support: PPO=BULLISH, RSI=66.2839, ADX=25.2816 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=12.2883% HIGH, 52W=MID_RANGE.","POET: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure supportive; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=108.6655%, slope=RISING. Extended support: PPO=BULLISH, RSI=66.2839, ADX=25.2816 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=12.2883% HIGH, 52W=MID_RANGE.",BULL_STRUCTURE_SECURED,BULLISH,OBV=ACCUMULATION;CMF=ACCUMULATION,BULLISH_STRONG,BULLISH,HIGH,6.5416,13.65,108.6655,10.0357,RISING,0.484,0.3537,0.1303,0.5563,0.328,0.2283,0.4967,0.2426,0.2541,5.083,2.5382,2.5448,BULLISH,66.2839,BULLISH,25.2816,41.879,15.7372,BULLISH,STRONG,282865861.0,ACCUMULATION,0.0609,ACCUMULATION,12.2883,HIGH,15.5,3.87,-11.9355,252.7132,MID_RANGE
PRSO,BULL_ZONE,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,HOLD_WITH_RISK_CONTROL,BULLISH,MEDIUM,EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"PRSO: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; OBV accumulation; CMF accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=24.6264%, slope=FALLING. Extended support: PPO=BULLISH, RSI=70.5624, ADX=15.654 BULLISH/WEAK, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=7.525% HIGH, 52W=MID_RANGE.","PRSO: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; OBV accumulation; CMF accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=24.6264%, slope=FALLING. Extended support: PPO=BULLISH, RSI=70.5624, ADX=15.654 BULLISH/WEAK, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=7.525% HIGH, 52W=MID_RANGE.",BULL_STRUCTURE_SECURED,BULLISH,OBV=ACCUMULATION;CMF=ACCUMULATION,BULLISH_WEAK,BULLISH,HIGH,1.1015,1.3727,24.6264,-1.9993,FALLING,0.0534,0.0311,0.0223,0.0278,0.009,0.0187,0.025,0.0059,0.0191,2.4045,0.5512,1.8533,BULLISH,70.5624,BULLISH,15.654,49.2738,12.8099,BULLISH,WEAK,638974675.0,ACCUMULATION,0.1111,ACCUMULATION,7.525,HIGH,2.37,0.77,-42.0802,78.2727,MID_RANGE
Q,BULL_ZONE,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,HOLD_OR_GROW,BULLISH,HIGH,EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"Q: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (HIGH); Capital_Action=HOLD_OR_GROW. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure supportive; price near 52-week high. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=42.4054%, slope=RISING. Extended support: PPO=BULLISH, RSI=67.6756, ADX=30.313 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=3.9759% MEDIUM, 52W=NEAR_HIGH.","Q: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (HIGH); Capital_Action=HOLD_OR_GROW. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure supportive; price near 52-week high. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=42.4054%, slope=RISING. Extended support: PPO=BULLISH, RSI=67.6756, ADX=30.313 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=3.9759% MEDIUM, 52W=NEAR_HIGH.",BULL_STRUCTURE_SECURED,BULLISH,OBV=ACCUMULATION;CMF=ACCUMULATION,BULLISH_STRONG,BULLISH,MEDIUM,108.0191,153.825,42.4054,7.2893,RISING,1.0555,0.6516,0.4039,1.1542,0.9127,0.2415,2.0658,1.868,0.1978,1.4304,1.3136,0.1167,BULLISH,67.6756,BULLISH,30.313,29.6191,11.543,BULLISH,STRONG,53784869.0,ACCUMULATION,0.131,ACCUMULATION,3.9759,MEDIUM,154.8999,70.4015,-0.6939,118.4969,NEAR_HIGH
QCOM,BULL_ZONE,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,HOLD_WITH_RISK_CONTROL,BULLISH,MEDIUM,EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"QCOM: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure supportive; high volatility risk; price near 52-week high. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=56.8878%, slope=RISING. Extended support: PPO=BULLISH, RSI=88.8077, ADX=47.7807 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=5.4588% HIGH, 52W=NEAR_HIGH.","QCOM: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure supportive; high volatility risk; price near 52-week high. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=56.8878%, slope=RISING. Extended support: PPO=BULLISH, RSI=88.8077, ADX=47.7807 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=5.4588% HIGH, 52W=NEAR_HIGH.",BULL_STRUCTURE_SECURED,BULLISH,OBV=ACCUMULATION;CMF=ACCUMULATION,BULLISH_STRONG,BULLISH,HIGH,153.6696,241.0888,56.8878,1.5488,RISING,5.0423,4.2868,0.7554,9.282,7.7634,1.5186,11.8965,9.1286,2.7679,6.3349,5.1634,1.1715,BULLISH,88.8077,BULLISH,47.7807,51.9064,4.9012,BULLISH,STRONG,565402656.0,ACCUMULATION,0.1243,ACCUMULATION,5.4588,HIGH,247.898,121.99,-2.7468,97.63,NEAR_HIGH
SHLS,BULL_ZONE,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,HOLD_WITH_RISK_CONTROL,BULLISH,MEDIUM,EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"SHLS: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; OBV distribution; EMA200 structure supportive; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=26.1618%, slope=RISING. Extended support: PPO=BULLISH, RSI=70.1781, ADX=20.2453 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=NEUTRAL, ATRP=6.6426% HIGH, 52W=MID_RANGE.","SHLS: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; OBV distribution; EMA200 structure supportive; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=26.1618%, slope=RISING. Extended support: PPO=BULLISH, RSI=70.1781, ADX=20.2453 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=NEUTRAL, ATRP=6.6426% HIGH, 52W=MID_RANGE.",BULL_STRUCTURE_SECURED,BULLISH,OBV=DISTRIBUTION;CMF=NEUTRAL,BULLISH_WEAK,BULLISH,HIGH,7.5617,9.54,26.1618,0.7285,RISING,0.19,0.1447,0.0454,0.1651,0.1017,0.0634,0.2336,0.1762,0.0574,2.8386,2.2027,0.6359,BULLISH,70.1781,BULLISH,20.2453,32.0633,11.5757,BULLISH,WEAK,-69063851.0,DISTRIBUTION,-0.0,NEUTRAL,6.6426,HIGH,11.36,3.81,-16.0211,150.3937,MID_RANGE
SIMO,BULL_ZONE,REGIME_UNSTABLE,Full L2 assessment forced by settings,STATUS_QUO_NO_CROSSOVER,STATUS_QUO,BEARISH,MEDIUM,EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"SIMO: L1=REGIME_UNSTABLE; L2=STATUS_QUO_NO_CROSSOVER (MEDIUM); Capital_Action=STATUS_QUO. Mixed timeframe signals are present. Support profile: PPO bearish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure supportive; high volatility risk; price near 52-week high. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=130.8521%, slope=RISING. Extended support: PPO=BEARISH, RSI=87.5788, ADX=54.6573 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=5.8911% HIGH, 52W=NEAR_HIGH.","SIMO: L1=REGIME_UNSTABLE; L2=STATUS_QUO_NO_CROSSOVER (MEDIUM); Capital_Action=STATUS_QUO. Mixed timeframe signals are present. Support profile: PPO bearish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure supportive; high volatility risk; price near 52-week high. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=130.8521%, slope=RISING. Extended support: PPO=BEARISH, RSI=87.5788, ADX=54.6573 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=5.8911% HIGH, 52W=NEAR_HIGH.",STATUS_QUO_NO_CROSSOVER,BULLISH,OBV=ACCUMULATION;CMF=ACCUMULATION,BULLISH_STRONG,BULLISH,HIGH,115.6996,267.095,130.8521,15.9679,RISING,3.2271,2.435,0.7921,8.3555,8.5382,-0.1827,15.1969,14.3776,0.8193,6.871,6.9681,-0.0971,BEARISH,87.5788,BULLISH,54.6573,44.0676,3.3938,BULLISH,STRONG,49056436.0,ACCUMULATION,0.4387,ACCUMULATION,5.8911,HIGH,270.77,51.1605,-1.3572,422.0732,NEAR_HIGH
SPWR,BEAR_ZONE,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,HOLD_WITH_RISK_CONTROL,BULLISH,MEDIUM,EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"SPWR: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-23.5767%, slope=FALLING. Extended support: PPO=BULLISH, RSI=54.2082, ADX=21.6731 BULLISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=8.1358% HIGH, 52W=MID_RANGE.","SPWR: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-23.5767%, slope=FALLING. Extended support: PPO=BULLISH, RSI=54.2082, ADX=21.6731 BULLISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=8.1358% HIGH, 52W=MID_RANGE.",BULL_STRUCTURE_SECURED,BULLISH,OBV=ACCUMULATION;CMF=DISTRIBUTION,BULLISH_WEAK,NEUTRAL,HIGH,1.4721,1.125,-23.5767,-6.0969,FALLING,0.0138,0.0121,0.0017,0.0196,0.0149,0.0047,0.0069,-0.0066,0.0134,0.6648,-0.6612,1.3261,BULLISH,54.2082,NEUTRAL,21.6731,29.0302,17.6896,BULLISH,WEAK,156963436.0,ACCUMULATION,-0.0573,DISTRIBUTION,8.1358,HIGH,2.27,0.81,-50.4405,38.8889,MID_RANGE
SQNS,BEAR_ZONE,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,HOLD_WITH_RISK_CONTROL,BULLISH,MEDIUM,EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"SQNS: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bearish; RSI constructive; ADX confirms bullish trend; OBV distribution; CMF accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-48.5762%, slope=FALLING. Extended support: PPO=BEARISH, RSI=69.7716, ADX=27.3033 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=7.3983% HIGH, 52W=MID_RANGE.","SQNS: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bearish; RSI constructive; ADX confirms bullish trend; OBV distribution; CMF accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-48.5762%, slope=FALLING. Extended support: PPO=BEARISH, RSI=69.7716, ADX=27.3033 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=7.3983% HIGH, 52W=MID_RANGE.",BULL_STRUCTURE_SECURED,BULLISH,OBV=DISTRIBUTION;CMF=ACCUMULATION,BULLISH_STRONG,BULLISH,HIGH,7.3489,3.7791,-48.5762,-11.1893,FALLING,0.0598,0.0348,0.025,0.0325,0.0204,0.0122,0.0875,0.0855,0.002,2.588,2.6002,-0.0121,BEARISH,69.7716,BULLISH,27.3033,35.9617,16.312,BULLISH,STRONG,399229.0,DISTRIBUTION,0.0991,ACCUMULATION,7.3983,HIGH,58.3,2.38,-93.5178,58.7857,MID_RANGE
TSEM,BULL_ZONE,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,HOLD_WITH_RISK_CONTROL,BULLISH,MEDIUM,EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"TSEM: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; ADX confirms bullish trend; OBV distribution; CMF accumulation; EMA200 structure supportive; high volatility risk; price near 52-week high. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=76.9906%, slope=RISING. Extended support: PPO=BULLISH, RSI=62.0088, ADX=25.8412 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=6.4402% HIGH, 52W=NEAR_HIGH.","TSEM: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; ADX confirms bullish trend; OBV distribution; CMF accumulation; EMA200 structure supportive; high volatility risk; price near 52-week high. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=76.9906%, slope=RISING. Extended support: PPO=BULLISH, RSI=62.0088, ADX=25.8412 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=6.4402% HIGH, 52W=NEAR_HIGH.",BULL_STRUCTURE_SECURED,BULLISH,OBV=DISTRIBUTION;CMF=ACCUMULATION,BULLISH_STRONG,BULLISH,HIGH,127.939,226.44,76.9906,17.2714,RISING,1.8288,0.6551,1.1737,0.8673,0.6193,0.248,1.9431,1.7436,0.1995,0.9078,0.8217,0.0861,BULLISH,62.0088,BULLISH,25.8412,28.7291,17.6365,BULLISH,STRONG,61629079.0,DISTRIBUTION,0.2654,ACCUMULATION,6.4402,HIGH,232.67,37.33,-2.6776,506.5899,NEAR_HIGH
TYGO,BULL_ZONE,REGIME_UNSTABLE,Full L2 assessment forced by settings,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,WAIT_FOR_1D_CONFIRMATION,BEARISH,MEDIUM,EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"TYGO: L1=REGIME_UNSTABLE; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; OBV distribution; CMF distribution; EMA200 structure supportive; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=46.0822%, slope=RISING. Extended support: PPO=BEARISH, RSI=47.395, ADX=20.3272 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=11.0111% HIGH, 52W=MID_RANGE.","TYGO: L1=REGIME_UNSTABLE; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; OBV distribution; CMF distribution; EMA200 structure supportive; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=46.0822%, slope=RISING. Extended support: PPO=BEARISH, RSI=47.395, ADX=20.3272 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=11.0111% HIGH, 52W=MID_RANGE.",EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,BEARISH,OBV=DISTRIBUTION;CMF=DISTRIBUTION,BULLISH_WEAK,NEUTRAL,HIGH,2.906,4.2452,46.0822,14.4271,RISING,-0.0255,-0.035,0.0095,-0.0815,-0.0632,-0.0183,-0.0264,0.0234,-0.0498,-0.583,0.4995,-1.0826,BEARISH,47.395,NEUTRAL,20.3272,15.677,13.9451,BULLISH,WEAK,62467046.0,DISTRIBUTION,-0.0665,DISTRIBUTION,11.0111,HIGH,5.327,0.824,-20.3079,415.1942,MID_RANGE
UCTT,BULL_ZONE,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_PULLBACK_RISK,HOLD_WITH_RISK_CONTROL,BULLISH,MEDIUM,EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"UCTT: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_PULLBACK_RISK (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. The 1D MACD structure remains bullish, but momentum is cooling on lower timeframes or support indicators. This is a risk-control condition, not a capital-protection crossover warning yet. Support profile: PPO bullish; RSI constructive; OBV accumulation; CMF accumulation; EMA200 structure supportive; high volatility risk; price near 52-week high. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=79.9105%, slope=RISING. Extended support: PPO=BULLISH, RSI=62.0935, ADX=19.2818 BULLISH/WEAK, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=6.713% HIGH, 52W=NEAR_HIGH.","UCTT: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_PULLBACK_RISK (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. The 1D MACD structure remains bullish, but momentum is cooling on lower timeframes or support indicators. This is a risk-control condition, not a capital-protection crossover warning yet. Support profile: PPO bullish; RSI constructive; OBV accumulation; CMF accumulation; EMA200 structure supportive; high volatility risk; price near 52-week high. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=79.9105%, slope=RISING. Extended support: PPO=BULLISH, RSI=62.0935, ADX=19.2818 BULLISH/WEAK, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=6.713% HIGH, 52W=NEAR_HIGH.",BULL_STRUCTURE_PULLBACK_RISK,BULLISH,OBV=ACCUMULATION;CMF=ACCUMULATION,BULLISH_WEAK,BULLISH,HIGH,47.7737,85.95,79.9105,17.0549,RISING,0.5779,0.6697,-0.0918,1.2391,0.9828,0.2564,1.3829,1.0576,0.3254,1.7151,1.3317,0.3834,BULLISH,62.0935,BULLISH,19.2818,24.7278,17.0853,BULLISH,WEAK,29446233.0,ACCUMULATION,0.1566,ACCUMULATION,6.713,HIGH,88.2634,18.93,-2.621,354.0412,NEAR_HIGH
VIAV,BULL_ZONE,REGIME_UNSTABLE,Full L2 assessment forced by settings,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,WAIT_FOR_1D_CONFIRMATION,BEARISH,MEDIUM,EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"VIAV: L1=REGIME_UNSTABLE; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; RSI constructive; ADX confirms bullish trend; OBV distribution; CMF distribution; EMA200 structure supportive; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=106.9541%, slope=RISING. Extended support: PPO=BEARISH, RSI=66.0383, ADX=37.6609 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=6.6791% HIGH, 52W=MID_RANGE.","VIAV: L1=REGIME_UNSTABLE; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; RSI constructive; ADX confirms bullish trend; OBV distribution; CMF distribution; EMA200 structure supportive; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=106.9541%, slope=RISING. Extended support: PPO=BEARISH, RSI=66.0383, ADX=37.6609 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=6.6791% HIGH, 52W=MID_RANGE.",EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,BEARISH,OBV=DISTRIBUTION;CMF=DISTRIBUTION,BULLISH_STRONG,BULLISH,HIGH,26.042,53.895,106.9541,22.591,RISING,0.267,0.042,0.225,0.3079,0.4086,-0.1006,1.2301,1.3522,-0.1221,2.4407,2.7486,-0.308,BEARISH,66.0383,BULLISH,37.6609,32.1734,14.672,BULLISH,STRONG,227874051.0,DISTRIBUTION,-0.0656,DISTRIBUTION,6.6791,HIGH,60.43,8.87,-10.8142,507.6099,MID_RANGE
VLN,BULL_ZONE,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,HOLD_WITH_RISK_CONTROL,BULLISH,MEDIUM,EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,"VLN: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure supportive; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=58.498%, slope=RISING. Extended support: PPO=BULLISH, RSI=78.57, ADX=46.0825 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=7.6849% HIGH, 52W=MID_RANGE.","VLN: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure supportive; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=58.498%, slope=RISING. Extended support: PPO=BULLISH, RSI=78.57, ADX=46.0825 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=7.6849% HIGH, 52W=MID_RANGE.",BULL_STRUCTURE_SECURED,BULLISH,OBV=ACCUMULATION;CMF=ACCUMULATION,BULLISH_STRONG,BULLISH,HIGH,1.7634,2.795,58.498,2.23,RISING,0.0523,0.0465,0.0058,0.1038,0.0959,0.0079,0.1645,0.1433,0.0212,7.247,6.7763,0.4707,BULLISH,78.57,BULLISH,46.0825,40.8313,7.2142,BULLISH,STRONG,96500502.0,ACCUMULATION,0.3234,ACCUMULATION,7.6849,HIGH,3.34,1.1,-16.3174,154.0909,MID_RANGE
